"index","Job Title","Company Name","Company Star Rating","Company Location","Required Skills","URL"
139,Data Scientist,Insight Global,3.9,Burnaby,"Python, SQL, Tableau, R",https://www.glassdoor.com/partner/jobListing.htm?pos=506&ao=1110586&s=58&guid=0000017f933e7882a5469bf4a9b8b643&src=GD_JOB_AD&t=SR&vt=w&cs=1_19162c99&cb=1647442819713&jobListingId=1007714651944&cpc=2CAED5C921A5F994&jrtk=3-0-1fu9jsu95u3va801-1fu9jsu9kn5cr800-647148885059a0f8--6NYlbfkN0BKkHZu3wF05EeDimN_p6sYpKCMArvwa95YdH7UpkaBCqc7l59ErwqcyJGQgfPBxF67YNuLGgrpLchH7cnoiZXZmqUXu4kmrevkaXEzczxsF8QGDtXD-TOnbH1U0xP4RtJKL9JZXyEGq4IodwMV8jU6cWzSuMj6hhUZVbig2-t2qS3hQ2IRHohLVYiuZGducTIXBnMWMrVvEHz-PXwnUohqhGmli4ODYP0YtxVWDB9cBHV9n4ezEv1C9PLiHAvgrTs3KvwlSscz6Kj6tkFWa5QjTVGjJt2VP8n8NiRuXm4zOy7Tq7AEKec_EEi3Y3o-au_GoT4TqK1HfErujaA5wwF7eLB8m5a2zxlrvJRBIFAZEXOIVqtXwDhRODWpqSlNMdDtdAoSMfI7pwQ7sL4ISQBnF5gSY9cgzIB6jchFDzXur1cyXaMySI6qyfCRV0KS46DdAOyrkagZyaYI8xtGnoHphaJaJQpUtS0%3D
140,Jr. Data Scientist,Market Resource Partners (MRP),3.3,Montreal,"Python, SQL, Azure, Excel, R, Databricks, Pytorch, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=607&ao=1110586&s=58&guid=0000017f933f35e79fa69c417dad9dcb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c62732de&cb=1647442868058&jobListingId=1007648871316&cpc=FB7E4A1762AE5BEC&jrtk=3-0-1fu9judgdr0dv801-1fu9judgrq07v800-4ce964464a593859--6NYlbfkN0BVMBzK9J-j5jqZnI1jgBzs8GOgNIJKAY9frb7J_c1hfjm5zt3E96oV0zTl-xBTUxw6z96jBf9NLIszck7t63Gru41q_Hv9N-heMrS0Clzrb7PDy3u8S-9EanngIQvHlbFT38J_ZhCn14IQwK4hD8nVdHGMJMOcek6M5xDizn0qyQ-TL-Uj_9030wL_n1V4JrTmLhnvW0mSX3Auyze85lgptTgeTErYYHoqx64SZqKTB1eQRBomcMZkJkvBWVl5FFL8HAbmR1Io0GkeWxKb6oYCe1Qze8u8NwfYGlLKYcXYMSI82-_ddw8ezwml-Kvu5qLunQzbuIOSQ7zl7E7orEklUJEGVzB4EXaf75drlpE09f5FaGzlKlgRgsPOo3y231leEaWOMJiR7NZlQeU2AB-kBEmt1oUgfThIvQKuKXQ3ihiLC5YM5QvarvaBAGlucQcXT7aMjnITOocyLtIPPzwHZ45u9EIE-c6DPTEMZvAnXN1DHD-W6iqV
141,Data Scientist,GALE Partners,,Toronto,"Python, Spark, Numpy, Keras, SQL, R, Scipy, Scala, AWS, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=602&ao=1110586&s=58&guid=0000017f933f35e79fa69c417dad9dcb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_552fd244&cb=1647442868057&jobListingId=1007620286386&cpc=9BAD89CD83072753&jrtk=3-0-1fu9judgdr0dv801-1fu9judgrq07v800-95250f056fec7641--6NYlbfkN0A1xiXWvFJmoSruKBHZlY02l68wTdgYWbcMaODektT115ZWOXfOCMGECKLVa8qpvlImL--1OZ_GyrDIJEpUHf9vSetpoEISNEREL1nTUdPQVWq1xBGkaGDm5ZR4EqyErvX9WKEFtrCxTb0fy4RTiqofBcKBESxunY3UkSC2EKNnIOxCp796Zt567LvA_f3AM658f1bBIK4jeKHZjEIjOzZseMIgwKPnn_tHpYmxfe8dHY7EFo-ZltLV7slEGBRNnJqxFYDZXM74CfLdug-Yg3QL7cWY0EuXfYHLW6ZtyUDEu3DzURsVfysTuCa2rliofwpEx8ygKGwKmkA-jHUwLTt6TBbtLmfqaJ2GLG_hD4eAP2NTkd7ROymvVlNgq2mUZnfU1F_DWo1gScMprLKwJez7ua37vF5tYW1tMzDoD1bkC7Y03tem49w2e5x4Cy22eXkKDl7OjLXUp_meyvjO19W84JDcEaV6D_fKMkz6rD55Cg%3D%3D
142,Staff Data Scientist,ISG Search Inc,4.4,Toronto,"Python, Java, C++, Azure, Pytorch, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=806&ao=1110586&s=58&guid=0000017f934085158e7cff67bdb6feeb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b94ea885&cb=1647442953848&jobListingId=1007692736709&cpc=56C4EA4A1A191A49&jrtk=3-0-1fu9k119ou3vm801-1fu9k11abu1hm800-a409e180ce34a972--6NYlbfkN0CngyYFrWM1hC8NjdejxldHdaRKqwZKfE1iN0ynAC8fxYOq2FCBOwctZyEvhqUJ2OD3hJN2J3LjG8-tkS7o0bvNXjkdvL45wGD2Sfb0EWDvKDlRcWLChxlE7Ymc6YPtdL3QIJFgUIMiaT4Tas1lNlW2jU5CEMHdlP7RYPCO3B0IeN3QNtk3yJI_ZqGBt5OcJ22kK_ILCtoSyK_dgIQfNP_XGl8z8hLpq29M9LvVeQS7TWJL-RfFx-46Lo83eYPz9qXEoEGZgYMKEj8UnZjWWBEyXeoozUhHBTcP2fCo6EHkJn34RJyty585EhTqh3GLtzRPcBhNF2M7uyxGomLOcCElWfrssYxTVX6IMfTSC8nfqqHZf8Rl68tNn0gP45mn6fi20BBWNRX-aZPoSNY_R0pqN7h2ZoxhB6ghToKyCn2TSwPfleB-SOzm2NQBoVLf2y3OHFcJUmHek2KTV2qp9cKyHPPxgrZH_rtY36BA4_HuNhDNOfCoDTRPd4DzD4fDS492Qe1fLo9QZYjYt66XVKeRC7LGtU7ab4A%3D
143,Data Scientist,ABB,4.0,Quebec,"Python, Java, Power BI",https://www.glassdoor.com/partner/jobListing.htm?pos=807&ao=1110586&s=58&guid=0000017f934085158e7cff67bdb6feeb&src=GD_JOB_AD&t=SR&vt=w&cs=1_87752d5e&cb=1647442953848&jobListingId=1007670605741&cpc=9908D8D4413DBB8A&jrtk=3-0-1fu9k119ou3vm801-1fu9k11abu1hm800-512f921e4072e414--6NYlbfkN0BrGo474g_MXpXmhMIAuhp4c8w_V1HBjYP5RqGpg5LVLdRNzvs9yahlw72rRE2gleLo5gO8fyAAl3D-G26EVP_ySnLQgqLL-BXufqSDXYvair5qtKIsiM85UN5wjaIaX-oGXAcT6uuUx_lG7JWwY9meq4yyM5bZfw4V57HK-LEac2TMMi9Z8Ew3lV-GIQdX7OxT4joAXlgPPx8kdDEPmEPTQmOGdhec5xuTpx2kQPwWV_YBbD8TNZNwqNd_zuWVYUsunvd-cZvPFjqORKWe_EneMRJxdVMI5EozbPFfltvKr_SZo7V7Cde6HO-vd_cxj2mUFStYNFORO9YJLBfrlatlKmdO0kjoJOPlW4a4wktoB0obw-E2dhbZ0LoIT8UefCOCal-ZpllnXYkI09Ho2KuBMzaGqdplGFP6jTxSPI1V7CJuEl8LVM7t4LCOgAjtbeB5qANTnoSoaz0uoGBF2ptz9W_YhhIZ5_8ysEIRA3OyfJOhiAbvY7gxpHlmta4rn4zZCUvlMwEJNp5bHWVeqSnGOeHOKF2ZB_7g9WFjkCtKbHW5cedLFx_0rT8x0RFBzp5GXzNXTtLIuXrxYhASHh8ogMMpnVmLEGeBjgQxyH479w%3D%3D
144,Data Scientist,Loblaw Companies Limited,3.6,Brampton,"Python, Spark, SQL, Azure, GCP",https://www.glassdoor.com/partner/jobListing.htm?pos=908&ao=1110586&s=58&guid=0000017f93416363a3ba06d654c1bed7&src=GD_JOB_AD&t=SR&vt=w&cs=1_1cc507cf&cb=1647443010773&jobListingId=1007709504572&cpc=F4EED0218A761C36&jrtk=3-0-1fu9k2osjr0ct801-1fu9k2osvmlu0800-70bbf88b9fe4c962--6NYlbfkN0C5VBEfUGqMyB9yGq6fzxQHKsgXpRdUcTZd70V7yFRQPGamEme_bL9zEh_iLd8RmtIDVsR6mjSZeXrSIZmU8_ABPEN3qkQpWcyt3-50bmc3uK2IQlcbowm8mlUIwxe2y6aHi45IiOxXjFYBzzgOFbNzqiBHdih7sQEZrp2Oo92GodWaX_XqtXk-h-7MIkJgl-5KKnRMWfkpeEThOGt-gV0aKnnTSczYU74OMzSiVU5SCVAW0FUU3KbRQGBeim6GSEshEPapDw517VWx_XwyvE_YGi4DupmrOUuqTW6xEHHzYqkiHJe6xmiVPkZdECsvNeH5fjKG7wQAKtXtS4WaiCXP99-M4XlfDH3IR_ReFdA9jdWJ-TqlZZ9ZPdAXlIdFQYduActD0HFU6_2B5rsVhjTvM1nQ6WmNodCL-7G09EqRzhg9k7Mhp9x88YJPe5RZ_byi-jnv2g3ipGbtktTeW6sCKvP6f_Z7LGynuuNI4j6lIovpnrfJJl08bIMA3BT-YPE2dMU_aG0pbxZr-B2Wo_3bOZySCtnB1CmjPYNd424erv3ZYzbWJhdeQ26ePSkmRTPOmS3-URr9Fh3TfivzWQNtBOcV2ZNdTiYRCHbL-rOzXvTkOTeEXeCQ3n6xUV9zoZKP8EJ_XThSfK5g60u6mgIvldr0-cWziLZw7cboFnTSBydBjB-HmrLi
145,Data Scientist II,TD Bank,4.0,Toronto,"Python, Spark, Azure, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=1007&ao=1110586&s=58&guid=0000017f9342171eb7743870366f62f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_98678c64&cb=1647443056768&jobListingId=1007705311440&cpc=5EFBB0462F9C6B7A&jrtk=3-0-1fu9k45qhr0ac801-1fu9k45quq07v800-e131f9c3f9289314--6NYlbfkN0B7zz2OmW4LKSX5pdXcoiPpS4pY9scnjwFl6mzk96G03JzBfenFjYshLvA3LODEO_U1NjM4ZOtKpp6PR9hgSeo417Koq57X8iKgeEnM0RYgOVVhiGKBIsnkyuscxUw-vGnOuYZAUVulBh_Ue-UbOQJZjaOSMBt4h0f3dBgsApBV4ynpIfd1jtwllVrJLo6byzQYO2zAjfuFPxZLvGDUFwKpfLZfUlcePkMxGK9Ez_25b6TcNt2u2X2y9dW7FXUnSMXl2WYjNwXjZIxCjkHvLJNlfNT2ra7h7sRlABAr_-3PavZqv_0iLKjKbL1KLV-XHzoNiN9mjMgycXPwXR1y34KwB37deNfi8V_rpNYI7WzHnix6vs-iqM_Jr1MkiyGo1-PBkIQ_W2R5yKj15PIZDkZtNlM2cOeV_3PVShaszErufoSfc67rRb4Q2NkGciC8TYCAh0q29IF3_PE5A3U0lGouztK9ZHa760jLToxRTExaDEpXHzZpK5AdfUj6I5KAXJPxknH1QmlaUsIOWUdn-iKv5CFvPQa-p4LmuIrDJQ3IQKt4VlMZ8Yy1JdSJmu0wgnIWpQipx4qtQXT_d6uPqF_ll2f6OlE7BJ0Y1hR9Z4GMZA%3D%3D
146,Data Scientist,Zebra Technologies,4.0,Remote,"Python, Spark, SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=1130&ao=1136043&s=58&guid=0000017f9342bb6b89bc630c718307e1&src=GD_JOB_AD&t=SR&vt=w&cs=1_871930f7&cb=1647443098877&jobListingId=1007602625728&jrtk=3-0-1fu9k5et4pkm0801-1fu9k5ethq6jv800-35d20afaffe30f9b-
147,DATA SCIENTIST,Allstate Canada,3.5,Markham,"Python, Pandas, seaborn, Excel, scikit-learn, Pytorch",https://www.glassdoor.com/partner/jobListing.htm?pos=1406&ao=1110586&s=58&guid=0000017f9344bec9b3ec4353fd20e23e&src=GD_JOB_AD&t=SR&vt=w&cs=1_b791d966&cb=1647443230773&jobListingId=1007663381123&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1fu9k9fndu3tk801-1fu9k9fnsu18r800-3fd8f55a345f2f6f--6NYlbfkN0CW81yLmMX0jZhkp9wi2Zzr1m-t1jAbw6FN9Wv5HozWh7YTGVpQTbBn37kFSHqynfOoIp9zY-YOI4GCmLw0WciTQkvgJiWNDAsTUjAiBihjk6Qe0ShKb-u20Xxe38Wp7nh6Y_ZBt_cgfXAssgI0NqVe0wjLvMWWolZ-wXoXU_gzp0bjBgSCaY-G4Yc6WbafVLgBzT5c0gpKAUM6YdibRMbHallZ3x0kFBoTcj9pn1QWJNutU1ZBSxg_m4KPKcWSJfLQgF501mFHq4pFbBSM0lbQMqrBnpgjV7HwXm_4pJJn1EcUp5uMDISI-uuo43OrGuboNYqTxyjREpIe51n1tbNiZ08pBWvdgkpBraxaloWdgdbIsulHUI7Sp_fRM6ONIpRs8qxShJEG-lwSVc1om1RzHx_UaQzOZHdzDOEXSWnSXRv30WBIHbVgwdAN6PAGC6QJ_PZxPrFkfA%3D%3D
148,Data Scientist,Genpact,3.9,Montreal,"Python, Java, Spark, SQL, Tableau, Power BI, Azure, scikit-learn, Scala, AWS, NLP",https://www.glassdoor.com/partner/jobListing.htm?pos=1907&ao=1110586&s=58&guid=0000017f934825c4b2ced59a8edf031a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f4026223&cb=1647443453813&jobListingId=1007317063461&cpc=F4EED0218A761C36&jrtk=3-0-1fu9kg9hhu3dd801-1fu9kg9i0n5cr800-3f165715c8358ba9--6NYlbfkN0DaJtr4oGHmmHzyu6tv3H66f-JEres8CRY456IlKwHT4rbYfLHh1FZY1T1spao-kHCQVvANOoeP0GLffZGMO_8Eyl4yDvG-yKY1W8ZpmdierC5_lk-HCW5bOkZAM43F3Mkz8mo6JmZsMHlHnfLPUMe2IWpJNafu1H9NMxSrbDwX39ZKBFFBqACWpXBsWAcukBztkIbJttncNfscb3IM3qRE0xyopF8F4Cfv_4i8q_jTdTNyfQlD511-T3wZsJ93NlenBJpJMi-S_1PuShMFxbUAez4j1X5MxFJsqvRiO4nZLAhaRy_FKXPOc9rC3IFj8WB3s1uIbaJBjglB4bNGEhCE-3b5oTJPxWv0p4EDf1Zjzsb9ynjQWm-6JMsvNADZSxf40XTEt93suWfWT7MjHW2MtRmggU9O7JIvBl-ihIeYrJdPPt2F7rkoP0Gae4BNLqv3swxHye-ef6FUsDEERy8ce6CLtPwPbzIUodOOUm7oG6nODc3TeNvn
149,Data Scientist,Trupanion,4.0,Vancouver,"Python, SQL",https://www.glassdoor.com/partner/jobListing.htm?pos=2730&ao=1136043&s=58&guid=0000017f934d96cdb296d8b0f10d966d&src=GD_JOB_AD&t=SR&vt=w&cs=1_399c1a5a&cb=1647443810568&jobListingId=1007697245597&jrtk=3-0-1fu9kr5tq3c1f001-1fu9kr5u7q6f3801-b037e4b540756325-
150,Machine Learning Engineer,Save-On-Foods,3.6,Langley,"Python, Spark, SQL, Azure, Databricks, Pytorch, Scala, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=1110586&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&cs=1_da7754b3&cb=1647447760937&jobListingId=1007352557615&cpc=2CAED5C921A5F994&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-b11635cdec966300--6NYlbfkN0A_EXSXQZ876MkP2AO_t1POXQWZkg1SyJbvZPvl8rPDmmE8wOWmmJTQsKv2YUs6iWvCkNryRH7Ju0FYKt86UBuXIhSsd-ogO7mk8Ovgr4GtkWBRv5KBz6yStv1bmvZW5a4lyVCf1VMH5fjTIIOKUvzublV-P1NWjucQZll4wzc77Jff248c45yAANW8IjuM6RyPZvXXFgrP5I6cbukQmFKyd81EakGsWrXyvoXJJudtbmWVfs_vEgJlIQFrOV3qsUEXZG-S15k-86I7iF7VuwW0qSY2XZomRLRzpNQuUVDfgMu019b-cckdCNPJipJ9Dx35fzc4lP0qrYdqmfGaCzEf4ZY_lL_HRFOiiTa3_6p3WP5swVoQ1PeSBv80opjIkMG-R48hFxnpd2kopi1kkElFkiphTm8gkmCqBcXwznlJ3aO83kv28QVsoHDw7H4dh9zuNjDw4OP-XybK--cAqWZ1c6LUomP9L9K6xzKUoR1JMSGhh2pG5Ps1OhgopUE6l1fRXK9YVhZYZS8aMdKBkuHyRli9GrO46ZDrw3qsDvwH6zqv2b6WNS9MsmN2nXSfGWQqAnnElSX-5Q%3D%3D
151,Machine Learning Engineer,Sunia Technology Inc.,,Vancouver,"Python, C++, Keras, Excel, Pytorch, NLP",https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_393c488c&cb=1647447760942&jobListingId=1007451394447&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-70a4ca8b38847cd5-
152,Machine Learning Engineer (All levels),Deep Genomics,4.0,Toronto,"Python, C++, Keras, Azure, Pytorch, Scala, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&cs=1_9f7b0304&cb=1647447760940&jobListingId=1007134922311&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-8539ab443f935f5a-
154,Machine Learning Engineer,XGen Ai,4.8,Vancouver,"Python, SQL, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1351a0c2&cb=1647447760939&jobListingId=1007586213598&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-649615ad1917ff26-
155,Machine Learning Engineer,nugget.ai,4.2,Toronto,"Python, Spark, Pandas, Numpy, seaborn, Keras, SQL, Tableau, scikit-learn, Scipy, Databricks, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_47dc01ec&cb=1647447760943&jobListingId=1007709730976&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-a346cf4d4a1a39bf-
156,Machine Learning Engineer,ISI Group of Companies,3.0,Toronto,"Python, SQL, NLP",https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=1110586&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_347ac03c&cb=1647447760937&jobListingId=1007713262963&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-ca3cac49e467feaa--6NYlbfkN0CSl_hBgh1FAeINPzaALSMtB0nfTV8Xvft14e082Sxc5r6lt29yg3gLuoXOc1sCH2G-VyhMAB0ZuOJxrYmaIio8lk090v1TDbcCHdohZlJoQHgt1zrTlOYOmc7pvSvs66swgvAgYijybbpWbJBTkQHOoVTeP3inUUQpkxM_f3P2L5_dhlp6mAsAkx1pvIakln92ToV-bkTThO9Bs128DRDNIt3CySWBmByCa9VChQpvT_c0NzjEMESJT9-3Ig3OItJDbsrBNaQMve019UEjx8Cj3lFcUuFYy8ue3hLhcds1pPeRgaRjZTBWAy4CzKzNeub3qqnhVKvw0Z2Q8izVlF5i4V2Pjtgd3Y5hiVyFsywahZj7E4AiMEgy-xm4sR7YxB-39Bvxyv4dfo9hnqvRhlJbrj5NMicueug6rA7EC-wLNXrnIXkF41V2qv5CVq3im1IGoPrXcDB02uggS5Jh9rMdSlxDymyOOo4JupZfJFlaYuKfW57rGMBHd9BoXd722yUTMsLbHG56Kt9geMeI17XQVZqMF5fQJezol5sJS-RSN-7BmOH83ApTb08bW_6tck0%3D
157,Machine Learning Engineer,Moneris Solutions,3.8,Toronto,"Java, SQL, Azure",https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&cs=1_0526063a&cb=1647447760939&jobListingId=1007720170985&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-e8f79113702638b4-
158,Machine Learning Scientist/Engineer,MetaOptima,4.2,Vancouver,"Python, Numpy, seaborn, Keras, scikit-learn, Scipy, Pytorch",https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1110586&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ef17b4ae&cb=1647447760938&jobListingId=1007548814300&cpc=47CFDC01B3F81FAC&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-80ee0b6f12d9730c--6NYlbfkN0AA0h3WAesWocZkZ7aBCSJk71BfMcrW25HVjhTHRnI_3XupBSp4ejwbPwFop_4b9abDTLJQvTrqUy6zHTDyrZfgYevl3Dx3q9ItOq9Jqb5m0PmR3dXm7iJ2lbY6a7LMkhhLmqvFn4i3K6vlmQ64fqdqus03E7UOLLU4sp1Frf-bi9Cu5bOsrhuFdQLH1Uba_DuwQWgLwXsR0EWBTkThogRdZShNRRGM9TOCjIlVbLLBQMw05HmDfMMEfK35X6rTk2XiP7J3gSG8Wa-PhHxpU1_RBQyrvt5BVTIav5dL6wUnLs3qlGRXLXC-crw4earzkL0WvVNOHhSubOOhAB2Uc9EnWAptDww0SK9hX-wrSeIR8EViJw9TRvH24IjWkwbVViTEv93xiD1KBeHAjeRD6JcEPqgLjY-F4xjGzRYCL7FgbjQp0ASvT2EctTf-k4vnqfbQeY0GWWSvUYtVSQIzdA0vsWPZrw0mfEEBhHBzRtUj4qDQ1gGKTtxrfZiQSAh5kSUajzqSo_Eyb9uifhM7q-PnYkJwIsJZLwoA1Mcwipupm8JHTx3_TdB9zoX5qiugCud10LwUzJ-c_lAJVn8mJLEReD_Ep6BmbqaYi3iM69aOtLRYVApT6TsHdjNCB1c92wMVYWcMus4aBv_G1mRzbHZTW2E9E65cPhrOJiTCUodd6OtBKQhcdVVG0JARsuGsi-MQ67MHgfcYXwviQT568jOEWJxpdbBeoXMLBOGrIJSlfDeGXBQS2iZU
159,Machine Learning Engineer,Bolt,4.7,Canada,"Python, Spark, SQL, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&cs=1_69e047e7&cb=1647447760941&jobListingId=1007632536588&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-9ce22b4f9a20f715-
160,Machine Learning Platform Engineer - Analytics,Sumo Logic,3.7,Vancouver,"Python, Excel, scikit-learn, Scala, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fcdf2174&cb=1647447760939&jobListingId=1007079975873&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-e2ecafc124ed2d58-
162,Machine Learning Engineer,MobSquad,4.0,Vancouver,"Python, Java, Pandas, Keras, SQL, Excel, scikit-learn",https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&cs=1_45db96ce&cb=1647447760942&jobListingId=1006123774841&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-1c8d10cdb6a647f0-
163,Associate Machine Learning Engineer,Carfax,4.5,London,"Python, Java, Spark, SQL, Scala, AWS, NLP, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1110586&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&cs=1_d053f5a9&cb=1647447760937&jobListingId=1007613166398&cpc=E04C949A9101C6A2&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-d143613ff8da42e5--6NYlbfkN0AKxWoUkFR9lTfimVgh-uE6Dj0b8GE_Ik8E2plYzxUIRjNV37AtMbz7dzn8iFfdN68hUUfw3kgtYzoN8CK9OOAB7RXIz_uFsYgOH5eAC7qPp69gbppCPaooVA8ehTLdN7uJNE8X9TIzx2I0KQp_ylO86qly4OkRd_Ac69yrul4Y1A6mfP7rOEhSWL1Y_oLPC4Vilw6JvJ88ZZcvj55uO_KWpvJ3rzzdAyja8WPeoXo0tFhdZ7XZXe6wq30rracCc4MJxuUv_-YRdleeBjdPH7_LaPeUaZ491iaoGl7sYtteajR41Dh311SggzOhNXL29SAAmFwmlOf6rmYd7bZrNKeF-HTjB8VLw9s0g6Pun1lTAzysVyAb5FhV93u89Yv72donHN_68VUugqS8wDmHUJajJqfPBlKxWu9Gr9t4iFafK-b1WrMqC4d2kHmLX1X5QavT71J_5_AsaOhm6GwdnZqD9wuRpBxc6LXlVjw05CUGjiAea8ibeDCOwx_AWaKBoOuk4jEEp9HdE1fMbfSS-mXH9cgsgEs92JUMQTmB2hqJEQbonnNwQZKa_0PdrMJMJZGt4WpHMsDUTA%3D%3D
164,Machine Learning Engineer,PerkinElmer,3.8,Kitchener,"Python, Java, C++",https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1110586&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&cs=1_ba382114&cb=1647447760937&jobListingId=1007720088339&cpc=1FDE87803EF93CD3&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-7978ed7ad9a7fe69--6NYlbfkN0DBy0pnRDnMyJusyxqL8SoipgPg3SpcIPOke8p4f-rf65JLATO2hz8crNfgcTIudiExRKcxRkjwo-754ZTEBB_2brmm5iLDuF31-5bOWbRmhFWlNavAI4zCtdmDunF42redk7-ECr0Ut9u7-V3JRxDKQueGEDS8yU_THqVIXEk_KW9bN4yQBI9D9uLwaKIb6fYqpQyACngMgQLVa9zelGlfk3hUUw0UMdDHDQWOFyCuXvAA-7sKKYHRmWuLaKgHBh2Je2Bq7vuldn6bTvqdfNDx-M4vxCW2k3FsOKC_BT7ATrBAWdoR1G2NLXKBvysryUzrvhZ1gK2FQpeokI7TIQw6aCT5935BU4CdUR-784q2LouW6XvG4oXjFrNzbbW6bP7MumZ5_Y2L7OtHoQTNsxirnruFRNjWzIOGTvP-dPlbbzeEiK6uba0x
165,Machine Learning Engineer (remote),Software International,3.8,Ontario,"Python, Pandas, Numpy, scikit-learn, AWS, NLP",https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2db2465c&cb=1647447760941&jobListingId=1007386413587&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-744bad65675f6b10-
167,Machine Learning Engineer,Crescendo Technology Ltd.,4.2,North York,"Python, SQL, R, AWS, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ad5e8965&cb=1647447760942&jobListingId=1007585613722&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-bc2f929b9ad35dc9-
168,Machine Learning Data Engineer,Onix Networking Corp,4.0,Toronto,"Python, Java, Spark, C++, Pandas, SQL, R, Scala, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=1136043&s=58&guid=0000017f9389de91b8452b4946ce1918&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1321c518&cb=1647447760942&jobListingId=1007688482784&jrtk=3-0-1fu9ojnlmu3ru801-1fu9ojnm3u1h8800-78312422b1296826-
